sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.3812;2.6097;9.2204;-2.3583;2.5994;9.1571;-0.0035;-0.0294;0.0052;0.0086;0.0032;0.0015;0.0;-0.96;-22.84;-33.66;145.06;-15.36;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;58609;2022-03-07 02:05:59:607
-2.3752;2.5905;9.2312;-2.3555;2.5981;9.1582;-0.0094;-0.0211;-0.0099;0.0066;0.0026;0.0011;0.0;-0.75;-22.91;-34.12;145.05;-15.37;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;58708;2022-03-07 02:05:59:706
-2.3405;2.528;9.1149;-2.3559;2.6012;9.1572;-0.0211;0.0128;0.021;0.0018;-0.0021;0.0012;0.0;-0.73;-22.78;-34.09;145.05;-15.37;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;58808;2022-03-07 02:05:59:806
-2.3764;2.5762;9.1511;-2.3548;2.6009;9.1575;-0.0101;0.0132;0.0379;0.0018;-0.0021;0.0012;0.0;-0.99;-23.16;-34.22;145.07;-15.38;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;58908;2022-03-07 02:05:59:906
-2.3752;2.5869;9.1738;-2.3551;2.6001;9.1577;0.0086;-0.0047;0.0053;0.0027;0.0014;8.0E-4;0.0;-0.99;-23.16;-34.22;145.07;-15.38;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;59008;2022-03-07 02:06:00:006
-2.3429;2.6001;9.1977;-2.3555;2.6018;9.1571;0.0023;-0.0033;0.0057;0.0035;0.0011;3.0E-4;0.0;-1.03;-23.17;-34.2;145.07;-15.38;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;59108;2022-03-07 02:06:00:106
-2.368;2.5953;9.1869;-2.3552;2.5993;9.1579;-0.0052;-0.0127;-0.0051;0.0046;0.0014;9.0E-4;0.0;-1.03;-23.17;-34.2;145.07;-15.38;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;59208;2022-03-07 02:06:00:206
-2.3847;2.63;9.1822;-2.3552;2.5993;9.1579;-0.0052;-0.0127;-0.0051;0.0046;0.0014;9.0E-4;0.0;-1.01;-23.42;-34.11;145.08;-15.37;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;59309;2022-03-07 02:06:00:307
-2.3501;2.6025;9.163;-2.3569;2.6045;9.156;-0.0203;0.0144;0.0187;-0.005;-0.004;0.0011;0.0;-1.01;-23.42;-34.11;145.08;-15.37;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;59409;2022-03-07 02:06:00:407
-2.3584;2.6157;9.1786;-2.3578;2.6008;9.1568;0.0;-0.0161;-0.0139;0.0044;-0.0011;6.0E-4;0.0;-1.07;-23.59;-34.16;146.85;-15.4;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;59509;2022-03-07 02:06:00:507
-2.3824;2.5663;9.2216;-2.3548;2.6025;9.1571;-0.0018;-0.0014;-0.0171;0.0;-3.0E-4;8.0E-4;0.0;-1.07;-23.59;-34.16;146.85;-15.4;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;59609;2022-03-07 02:06:00:607
-2.3524;2.5941;9.169;-2.3551;2.6004;9.1576;-0.0062;-0.0166;0.0044;0.0;-3.0E-4;8.0E-4;0.0;-1.11;-23.62;-34.09;146.88;-15.39;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;59709;2022-03-07 02:06:00:707
-2.38;2.6013;9.2276;-2.3536;2.6006;9.1579;-0.0051;-0.0101;-0.0183;0.0034;-0.0012;-3.0E-4;0.0;-0.96;-23.53;-34.16;146.88;-15.39;14.42;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;59808;2022-03-07 02:06:00:806
-2.3716;2.5762;9.1546;-2.3535;2.6001;9.1581;0.0043;-0.0088;0.01;0.0014;0.0043;9.0E-4;0.0;-0.71;-23.42;-34.07;145.08;-15.38;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;59908;2022-03-07 02:06:00:906
-2.3788;2.5941;9.1738;-2.3523;2.5967;9.1594;-0.004;-0.0095;-0.001;-2.0E-4;-0.0027;2.0E-4;0.0;-0.71;-23.42;-34.07;145.08;-15.38;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60008;2022-03-07 02:06:01:006
-2.3656;2.6097;9.1893;-2.3523;2.5967;9.1594;-0.004;-0.0095;-0.001;-2.0E-4;-0.0027;2.0E-4;0.0;-0.67;-23.16;-33.77;145.13;-15.35;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60109;2022-03-07 02:06:01:107
-2.3441;2.6061;9.2109;-2.3525;2.5955;9.1597;0.0023;-0.0097;0.0033;0.0011;-0.0018;3.0E-4;0.0;-0.71;-22.97;-33.56;145.13;-15.35;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60208;2022-03-07 02:06:01:206
-2.3692;2.5869;9.1905;-2.3515;2.5958;9.1599;0.0025;-3.0E-4;0.0142;0.0;3.0E-4;-2.0E-4;0.0;-0.92;-22.84;-33.39;146.36;-15.35;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60308;2022-03-07 02:06:01:306
-2.356;2.5965;9.1774;-2.353;2.5947;9.1598;-0.001;-0.0093;-0.0067;0.0012;-0.0032;0.0011;0.0;-0.92;-22.84;-33.39;146.36;-15.35;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60408;2022-03-07 02:06:01:406
-2.3572;2.6001;9.2025;-2.3505;2.5946;9.1604;-0.0029;-0.006;8.0E-4;0.0012;-0.0032;0.0011;0.0;-1.18;-22.82;-33.49;146.35;-15.34;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60509;2022-03-07 02:06:01:507
-2.362;2.5929;9.2013;-2.3505;2.5931;9.1608;-0.0049;-0.0108;-0.0092;-9.0E-4;-6.0E-4;6.0E-4;0.0;-1.18;-22.82;-33.49;146.35;-15.34;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60609;2022-03-07 02:06:01:607
-2.362;2.5869;9.2049;-2.3496;2.5952;9.1605;0.0019;-0.0043;0.0089;0.0031;-8.0E-4;0.0011;0.0;-1.31;-23.29;-33.68;145.17;-15.33;14.39;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60708;2022-03-07 02:06:01:706
-2.3716;2.5822;9.1846;-2.3496;2.5952;9.1605;0.0019;-0.0043;0.0089;0.0011;0.0;8.0E-4;0.0;-1.18;-23.36;-33.75;145.17;-15.33;14.39;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60808;2022-03-07 02:06:01:806
-2.3572;2.5941;9.1965;-2.3492;2.5938;9.161;-0.0052;-0.0128;0.0028;0.0011;0.0;8.0E-4;0.0;-1.16;-23.44;-33.53;145.18;-15.34;14.38;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;60908;2022-03-07 02:06:01:906
-2.374;2.575;9.2109;-2.3484;2.5937;9.1612;-5.0E-4;-0.0056;8.0E-4;0.0026;-8.0E-4;0.0012;0.0;-1.16;-23.44;-33.53;145.18;-15.34;14.38;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;61008;2022-03-07 02:06:02:006
-2.356;2.5989;9.1786;-2.349;2.5943;9.1609;-0.0019;-0.0121;-2.0E-4;0.0027;-0.0023;6.0E-4;0.0;-0.84;-23.32;-33.6;145.19;-15.34;14.38;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;61108;2022-03-07 02:06:02:106
-2.3572;2.6073;9.1929;-2.3468;2.5931;9.1618;-0.0018;-0.0093;0.0093;0.0034;0.0047;8.0E-4;0.0;-0.71;-23.4;-33.62;145.19;-15.34;14.38;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;61209;2022-03-07 02:06:02:207
-2.3608;2.581;9.1702;-2.3511;2.5949;9.1602;-0.0065;-0.0041;0.0014;0.0034;0.0047;8.0E-4;0.0;-0.66;-23.46;-33.37;146.42;-15.33;14.37;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;61308;2022-03-07 02:06:02:306
-2.374;2.5798;9.1558;-2.3512;2.5943;9.1603;-0.0171;0.0172;0.0313;0.0034;-3.0E-4;0.0012;0.0;-0.66;-23.46;-33.37;146.42;-15.33;14.37;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;61408;2022-03-07 02:06:02:406
-2.3524;2.5857;9.1522;-2.3535;2.5983;9.1586;0.0022;-0.0105;-0.007;0.0076;0.0049;2.0E-4;0.0;-0.62;-23.64;-33.66;146.98;-15.34;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;61508;2022-03-07 02:06:02:506
-2.3465;2.6049;9.1905;-2.3535;2.5983;9.1586;0.0022;-0.0105;-0.007;0.0029;9.0E-4;0.0011;0.0;-0.67;-23.91;-33.51;146.98;-15.34;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;61608;2022-03-07 02:06:02:606
-2.3489;2.6073;9.1666;-2.3513;2.5982;9.1592;0.005;-0.0019;-0.0032;0.0029;9.0E-4;0.0011;0.0;-0.75;-23.72;-33.53;146.95;-15.36;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;61709;2022-03-07 02:06:02:707
-2.3548;2.6073;9.1977;-2.351;2.5973;9.1595;-0.0032;-0.0078;-0.0014;0.0027;-0.0021;0.0011;0.0;-0.75;-23.72;-33.53;146.95;-15.36;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;61808;2022-03-07 02:06:02:806
-2.368;2.6001;9.1965;-2.3523;2.5997;9.1585;-0.0071;-0.0091;0.0081;0.0021;-6.0E-4;5.0E-4;0.0;-0.71;-23.59;-33.66;146.96;-15.36;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;61909;2022-03-07 02:06:02:907
-2.3752;2.624;9.1702;-2.3514;2.5997;9.1588;-0.0083;-0.0023;-1.0E-4;0.0011;-0.0011;9.0E-4;0.0;-0.77;-23.51;-33.66;146.96;-15.36;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;62009;2022-03-07 02:06:03:007
-2.3548;2.5857;9.1594;-2.3516;2.6002;9.1586;-0.0061;-0.0045;-0.0022;0.0011;-0.0011;9.0E-4;0.0;-0.79;-23.46;-33.79;145.11;-15.37;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;62109;2022-03-07 02:06:03:107
-2.3943;2.6264;9.1726;-2.3511;2.5977;9.1594;-0.0012;-0.0149;0.002;2.0E-4;-0.0014;6.0E-4;0.0;-0.79;-23.46;-33.79;145.11;-15.37;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;62209;2022-03-07 02:06:03:207
-2.3608;2.5881;9.1774;-2.3522;2.6003;9.1584;-0.0015;-0.0144;-0.001;0.0035;8.0E-4;6.0E-4;0.0;-0.69;-23.36;-33.54;145.13;-15.36;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;62309;2022-03-07 02:06:03:307
-2.3943;2.6192;9.169;-2.3522;2.6003;9.1584;-0.0015;-0.0144;-0.001;-9.0E-4;-0.002;2.0E-4;0.0;-0.69;-23.36;-33.54;145.13;-15.36;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;13 / 30;62409;2022-03-07 02:06:03:407
-2.3632;2.5953;9.175;-2.3538;2.6013;9.1577;-0.0141;-0.0033;0.0088;-9.0E-4;-0.002;2.0E-4;0.0;-0.83;-23.23;-33.45;146.31;-15.38;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;62509;2022-03-07 02:06:03:507
-2.3572;2.6001;9.1786;-2.3535;2.6017;9.1576;-0.0071;-0.0055;1.0E-4;2.0E-4;-0.0018;8.0E-4;0.0;-0.69;-23.29;-33.39;146.31;-15.38;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;62608;2022-03-07 02:06:03:606
-2.3596;2.5989;9.1786;-2.353;2.6018;9.1578;-0.0022;-0.0057;8.0E-4;2.0E-4;-0.0011;5.0E-4;0.0;-0.67;-23.53;-33.53;146.91;-15.39;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;62709;2022-03-07 02:06:03:707
-2.3656;2.6049;9.1857;-2.3528;2.6009;9.1581;-0.0101;-0.0059;-0.0015;2.0E-4;-9.0E-4;2.0E-4;0.0;-0.67;-23.53;-33.53;146.91;-15.39;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;62809;2022-03-07 02:06:03:807
-2.3477;2.5726;9.1857;-2.3527;2.6011;9.158;-0.0068;-0.0035;-0.0051;2.0E-4;-9.0E-4;2.0E-4;0.0;-0.58;-23.64;-33.39;148.07;-15.38;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;62909;2022-03-07 02:06:03:907
-2.3489;2.5953;9.1869;-2.352;2.6011;9.1582;-0.0016;0.003;0.007;9.0E-4;-0.0014;2.0E-4;0.0;-0.64;-23.89;-33.51;148.07;-15.38;14.41;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63010;2022-03-07 02:06:04:008
-2.3668;2.5917;9.1893;-2.3517;2.6006;9.1584;-0.0056;-0.0105;0.0054;0.0026;-9.0E-4;6.0E-4;0.0;-0.56;-23.76;-33.47;148.07;-15.38;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63109;2022-03-07 02:06:04:107
-2.3524;2.5977;9.2073;-2.3517;2.6006;9.1584;-0.0056;-0.0105;0.0054;9.0E-4;-0.0023;2.0E-4;0.0;-0.56;-23.76;-33.47;148.07;-15.38;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63209;2022-03-07 02:06:04:207
-2.3812;2.6061;9.1666;-2.3507;2.6012;9.1585;0.0039;-0.0071;-0.0063;9.0E-4;-0.0023;2.0E-4;0.0;-0.62;-23.47;-33.36;146.31;-15.38;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63309;2022-03-07 02:06:04:307
-2.3704;2.6133;9.1798;-2.3506;2.6021;9.1583;-0.0036;0.007;-0.002;-0.0023;-3.0E-4;0.0012;0.0;-0.62;-23.47;-33.36;146.31;-15.38;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63408;2022-03-07 02:06:04:406
-2.3656;2.5857;9.163;-2.35;2.5958;9.1602;-0.0118;-0.0071;0.0223;-0.0034;-0.0053;3.0E-4;0.0;-0.64;-23.32;-33.41;146.31;-15.39;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63509;2022-03-07 02:06:04:507
-2.3764;2.636;9.1989;-2.3505;2.5984;9.1594;-0.0015;-0.0091;-0.014;-0.0029;-0.0011;0.0014;0.0;-0.64;-23.32;-33.41;146.31;-15.39;14.4;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63609;2022-03-07 02:06:04:607
-2.3512;2.5977;9.2228;-2.3502;2.5969;9.1599;0.004;-0.0186;-0.0025;-0.0029;-0.0011;0.0014;0.0;-0.73;-23.44;-33.45;146.34;-15.36;14.39;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63708;2022-03-07 02:06:04:706
-2.356;2.5881;9.1774;-2.3501;2.5971;9.1598;2.0E-4;-0.0114;-0.0016;0.0034;3.0E-4;0.0011;0.0;-0.73;-23.44;-33.45;146.34;-15.36;14.39;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63809;2022-03-07 02:06:04:807
-2.3656;2.6396;9.2252;-2.3501;2.5971;9.1598;2.0E-4;-0.0114;-0.0016;5.0E-4;0.0102;0.0037;0.0;-1.09;-23.61;-34.01;146.97;-15.36;14.39;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;63908;2022-03-07 02:06:04:906
-2.3788;2.5579;9.1929;-2.3573;2.5996;9.1573;-0.004;-0.0083;0.0321;0.0107;6.0E-4;0.0018;0.0;-1.09;-23.61;-34.01;146.97;-15.36;14.39;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64008;2022-03-07 02:06:05:006
-2.368;2.6312;9.1989;-2.3597;2.6072;9.1545;0.0075;-0.0085;0.0115;0.0107;6.0E-4;0.0018;0.0;-1.26;-23.42;-34.56;143.83;-15.37;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64109;2022-03-07 02:06:05:107
-2.3417;2.5726;9.1762;-2.3531;2.6039;9.1571;0.0181;-0.0112;0.0042;0.0;-2.0E-4;-3.0E-4;0.0;-1.29;-23.49;-34.48;143.83;-15.37;14.44;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64209;2022-03-07 02:06:05:207
-2.3632;2.6288;9.1917;-2.3589;2.6062;9.155;0.0068;-0.0179;0.0109;0.0093;0.0116;0.0038;0.0;-1.18;-23.44;-34.74;143.75;-15.41;14.45;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64308;2022-03-07 02:06:05:306
-2.3441;2.6133;9.1881;-2.363;2.61;9.1528;0.0163;-0.0129;0.0089;0.0011;0.0057;0.0021;0.0;-1.18;-23.44;-34.74;143.75;-15.41;14.45;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64408;2022-03-07 02:06:05:406
-2.3632;2.6061;9.1941;-2.3672;2.6091;9.152;0.012;-0.0262;0.0121;0.0011;0.0057;0.0021;0.0;-1.35;-23.57;-34.84;145.58;-15.44;14.48;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64508;2022-03-07 02:06:05:506
-2.3441;2.6061;9.1582;-2.3707;2.6129;9.15;0.0288;-0.0241;0.0099;0.0073;0.0098;0.0041;0.0;-1.35;-23.57;-34.84;145.58;-15.44;14.48;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64608;2022-03-07 02:06:05:606
-2.3405;2.5893;9.1941;-2.3707;2.6129;9.15;0.0288;-0.0241;0.0099;0.0063;0.0118;0.0032;0.0;-1.52;-23.16;-34.91;141.09;-15.45;14.53;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64709;2022-03-07 02:06:05:707
-2.3357;2.6157;9.1606;-2.3747;2.6141;9.1486;0.0206;-0.0358;0.0137;0.0087;0.0101;0.0032;0.0;-1.52;-23.16;-34.91;141.09;-15.45;14.53;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64808;2022-03-07 02:06:05:806
-2.3632;2.5989;9.1953;-2.3768;2.6173;9.1472;0.0377;-0.0234;0.0181;0.0087;0.0101;0.0032;0.0;-1.61;-22.61;-34.89;141.05;-15.46;14.55;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;64909;2022-03-07 02:06:05:907
-2.3572;2.5977;9.1893;-2.3807;2.6204;9.1453;0.0273;-0.0249;0.0207;0.0092;0.0113;0.0037;0.0;-1.61;-22.61;-34.89;141.05;-15.46;14.55;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;65008;2022-03-07 02:06:06:006
-2.3584;2.5917;9.169;-2.3839;2.6213;9.1442;0.0363;-0.0413;0.0092;0.0099;0.0089;0.0032;0.0;-1.39;-22.63;-35.1;143.41;-15.5;14.59;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;65109;2022-03-07 02:06:06:107
-2.3512;2.6372;9.1798;-2.3811;2.6274;9.1432;0.0461;-0.0395;0.009;0.0111;0.0031;9.0E-4;0.0;-1.42;-22.61;-35.27;143.41;-15.5;14.59;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;65208;2022-03-07 02:06:06:206
-2.3309;2.5603;9.1666;-2.381;2.633;9.1416;0.0358;-0.047;0.0035;0.0111;0.0031;9.0E-4;0.0;-1.44;-22.71;-35.32;143.34;-15.54;14.6;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;65308;2022-03-07 02:06:06:306
-2.3644;2.6037;9.1774;-2.3818;2.6336;9.1412;0.0199;-0.0209;0.0278;0.0104;0.011;0.0047;0.0;-1.44;-22.71;-35.32;143.34;-15.54;14.6;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;12 / 30;65408;2022-03-07 02:06:06:406
-2.38;2.5726;9.1295;-2.3818;2.6336;9.1412;0.0199;-0.0209;0.0278;0.0145;0.0154;0.0029;0.0;-1.5;-22.86;-35.31;143.28;-15.58;14.6;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;65508;2022-03-07 02:06:06:506
-2.3273;2.5822;9.1893;-2.385;2.6386;9.1389;0.0176;-0.0156;0.0146;0.0122;0.0093;0.0027;0.0;-1.5;-22.86;-35.31;143.28;-15.58;14.6;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;65609;2022-03-07 02:06:06:607
-2.356;2.6216;9.1941;-2.3856;2.6392;9.1386;0.0527;-0.0431;0.0082;0.0122;0.0093;0.0027;0.0;-1.42;-23.04;-35.16;143.2;-15.61;14.63;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;65709;2022-03-07 02:06:06:707
-2.3596;2.5496;9.1582;-2.3823;2.6396;9.1394;0.0317;-0.0187;0.0336;0.0046;0.005;0.0014;0.0;-1.42;-23.04;-35.16;143.2;-15.61;14.63;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;65809;2022-03-07 02:06:06:807
-2.3788;2.5869;9.1077;-2.3827;2.6389;9.1394;0.02;-0.0267;0.0401;0.0096;0.0046;-0.0034;0.0;-1.41;-23.25;-34.93;143.22;-15.61;14.61;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;65908;2022-03-07 02:06:06:906
-2.3692;2.6085;9.2109;-2.3915;2.6542;9.1327;0.059;-0.0434;-0.0127;0.0483;0.0321;-0.0176;0.0;-1.41;-23.25;-34.93;143.22;-15.61;14.61;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66008;2022-03-07 02:06:07:006
-2.3776;2.7209;9.157;-2.4109;2.681;9.1198;0.0472;0.0312;0.013;0.0483;0.0321;-0.0176;0.0;-1.39;-23.29;-34.57;142.99;-15.7;14.67;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66108;2022-03-07 02:06:07:106
-2.4123;2.6695;9.1005;-2.4109;2.681;9.1198;0.0472;0.0312;0.013;0.0046;0.027;0.0079;0.0;-1.39;-23.29;-34.57;142.99;-15.7;14.67;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66208;2022-03-07 02:06:07:206
-2.4159;2.6468;9.1774;-2.4253;2.6844;9.1149;0.0256;-0.0308;0.0086;-0.0029;0.0072;0.0058;0.0;-1.48;-23.61;-34.44;145.56;-15.89;14.9;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66308;2022-03-07 02:06:07:306
-2.4099;2.6743;9.163;-2.4255;2.6735;9.1181;0.0232;-0.0352;0.0152;-0.0136;-0.0076;0.0034;0.0;-1.48;-23.61;-34.44;145.56;-15.89;14.9;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66409;2022-03-07 02:06:07:407
-2.3776;2.6384;9.1678;-2.4122;2.6556;9.1269;0.0243;-0.0312;-0.0046;-0.0136;-0.0076;0.0034;0.0;-1.28;-23.7;-34.12;145.65;-15.82;14.9;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66508;2022-03-07 02:06:07:506
-2.3943;2.6049;9.1666;-2.4091;2.6532;9.1284;0.0195;-0.0108;0.0194;0.0035;0.0049;0.004;0.0;-1.28;-23.7;-34.12;145.65;-15.82;14.9;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66608;2022-03-07 02:06:07:606
-2.3871;2.6312;9.1726;-2.4094;2.6498;9.1293;0.0229;-0.0381;0.0124;0.0029;0.0052;0.0041;0.0;-0.97;-23.49;-33.92;144.09;-15.7;14.78;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66708;2022-03-07 02:06:07:706
-2.3836;2.6252;9.1798;-2.4038;2.6459;9.1319;0.0272;-0.0148;0.0105;-0.0089;-0.0064;0.0053;0.0;-0.97;-23.49;-33.92;144.09;-15.7;14.78;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66809;2022-03-07 02:06:07:807
-2.3704;2.5675;9.1881;-2.3791;2.6234;9.1448;0.0229;-0.0165;0.0154;-0.0089;-0.0064;0.0053;0.0;-1.07;-23.17;-33.92;144.21;-15.65;14.75;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;66909;2022-03-07 02:06:07:907
-2.3249;2.5702;9.1917;-2.3791;2.6234;9.1448;0.0229;-0.0165;0.0154;-0.0188;-0.0162;0.0098;0.0;-1.07;-23.17;-33.92;144.21;-15.65;14.75;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;67010;2022-03-07 02:06:08:008
-2.3584;2.5845;9.175;-2.3645;2.6049;9.1539;0.0355;-0.0366;0.0108;0.0089;0.0189;0.0035;0.0;-1.01;-23.03;-34.31;144.64;-15.52;14.58;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;67109;2022-03-07 02:06:08:107
-2.3836;2.5977;9.1953;-2.3768;2.6067;9.1502;0.0344;-0.0346;0.0215;0.0093;0.0194;0.0041;0.0;-1.01;-23.03;-34.31;144.64;-15.52;14.58;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;10 / 30;67209;2022-03-07 02:06:08:207
