sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.5647;6.4484;7.6128;0.3917;6.1563;7.6235;-0.0157;-0.0633;-0.1467;0.0072;-0.0625;-0.0111;348.0;2.18;-17.59;-29.78;317.37;-38.25;-3.78;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;90611;2022-03-21 14:36:19:256
0.1588;6.221;7.1363;0.4176;6.205;7.5825;0.0991;0.1376;-0.0158;0.0072;-0.0625;-0.0111;348.0;2.16;-18.02;-29.61;323.23;-38.89;-2.94;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;90712;2022-03-21 14:36:19:357
0.227;6.166;7.4548;0.3808;6.2318;7.5624;-0.1062;0.0351;-0.074;0.0102;-0.0513;-0.005;348.0;2.16;-18.02;-29.61;323.23;-38.89;-2.94;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;90811;2022-03-21 14:36:19:456
0.524;6.3682;7.8185;0.3813;6.2153;7.5759;-0.0515;-0.0169;0.0844;-0.0212;-0.0111;0.0192;348.0;2.01;-18.47;-29.36;322.12;-39.45;-2.88;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;90911;2022-03-21 14:36:19:556
0.384;6.2234;7.6594;0.3882;6.2376;7.5572;0.0197;0.0115;-0.1717;-0.0098;-0.0154;-0.0119;348.0;2.01;-18.47;-29.36;322.12;-39.45;-2.88;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91011;2022-03-21 14:36:19:656
0.4104;6.3981;7.6164;0.3882;6.2376;7.5572;0.0197;0.0115;-0.1717;-0.0098;-0.0154;-0.0119;348.0;2.08;-19.12;-29.44;316.67;-39.5;-2.94;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91112;2022-03-21 14:36:19:757
0.615;6.585;7.8138;0.3974;6.2349;7.559;0.0658;0.0908;0.0599;0.0425;-0.0461;0.0079;348.0;2.08;-19.12;-29.44;316.67;-39.5;-2.94;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91212;2022-03-21 14:36:19:857
0.4451;6.4639;7.7803;0.4181;6.3044;7.5;0.1529;0.2178;0.1092;0.0139;-0.0742;-0.055;348.0;2.03;-19.39;-29.81;320.38;-39.48;-3.01;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91311;2022-03-21 14:36:19:956
0.3793;6.2366;7.7827;0.3945;6.319;7.489;-0.0062;-0.0233;0.1788;0.0139;-0.0742;-0.055;348.0;2.03;-19.39;-29.81;320.38;-39.48;-3.01;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91412;2022-03-21 14:36:20:057
0.5671;6.4735;7.6762;0.374;6.3127;7.4953;-0.0613;-0.1115;-0.0072;0.0345;0.0125;-0.0252;348.0;2.01;-19.74;-30.17;317.79;-40.12;-3.02;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91511;2022-03-21 14:36:20:156
0.3721;6.3622;7.3875;0.3818;6.331;7.4795;-0.0384;-0.032;-0.1658;-0.0171;0.005;0.0084;348.0;2.01;-19.74;-30.17;317.79;-40.12;-3.02;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91611;2022-03-21 14:36:20:256
0.2366;6.3933;7.6929;0.3956;6.3366;7.474;-0.0917;0.0435;0.0043;-0.0063;-9.0E-4;0.0046;348.0;2.06;-19.93;-29.98;318.62;-40.21;-2.92;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91711;2022-03-21 14:36:20:356
0.2294;6.1851;7.6965;0.3956;6.3366;7.474;-0.0917;0.0435;0.0043;-0.0505;0.0417;0.0644;348.0;2.06;-19.93;-29.98;318.62;-40.21;-2.92;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91811;2022-03-21 14:36:20:456
0.4199;6.379;7.4198;0.3713;6.3044;7.5024;-0.108;-0.1534;0.0625;-0.0505;0.0417;0.0644;348.0;2.12;-19.89;-30.22;318.33;-40.25;-3.03;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;91912;2022-03-21 14:36:20:557
0.5503;6.4675;7.724;0.3841;6.2504;7.5468;-0.0633;-0.0535;-0.1965;-0.0652;-0.0444;0.0924;348.0;2.12;-19.89;-30.22;318.33;-40.25;-3.03;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92012;2022-03-21 14:36:20:657
0.4726;6.2629;7.9525;0.4501;6.2038;7.5816;-0.0131;0.0649;0.0829;0.0275;0.0444;-2.0E-4;348.0;2.03;-20.14;-30.54;319.99;-39.6;-2.91;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92111;2022-03-21 14:36:20:756
0.475;6.16;7.5135;0.4108;6.1993;7.5875;-0.0841;-0.1464;0.0061;-0.0098;-0.045;0.0188;348.0;2.03;-20.14;-30.54;319.99;-39.6;-2.91;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92213;2022-03-21 14:36:20:858
0.5037;6.2629;7.7527;0.4616;6.2187;7.5687;0.1304;0.0629;0.0663;-0.0098;-0.045;0.0188;348.0;1.95;-19.52;-30.67;317.46;-39.21;-3.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92312;2022-03-21 14:36:20:957
0.4164;6.3503;7.6726;0.5284;6.2205;7.5628;0.0524;0.041;-0.2794;-0.0301;-0.0765;-0.0276;348.0;1.95;-19.52;-30.67;317.46;-39.21;-3.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92412;2022-03-21 14:36:21:057
0.2752;6.1181;7.8616;0.5046;6.1371;7.6323;-0.1747;0.0603;0.1701;-0.0699;-0.0518;-0.0632;348.0;1.99;-19.41;-30.32;315.83;-39.37;-4.0;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92512;2022-03-21 14:36:21:157
0.4068;6.1193;8.0103;0.5046;6.1371;7.6323;-0.1747;0.0603;0.1701;-0.0512;0.0029;0.016;348.0;1.99;-19.41;-30.32;315.83;-39.37;-4.0;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92611;2022-03-21 14:36:21:256
0.2342;6.0799;7.6283;0.433;6.0946;7.6707;-0.2083;-0.0708;-0.1225;-0.0512;0.0029;0.016;348.0;1.59;-19.09;-30.32;313.95;-38.74;-3.78;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92712;2022-03-21 14:36:21:357
0.4223;6.2474;7.9956;0.3663;6.0526;7.7073;-0.0955;-0.0781;-0.1647;-0.0582;0.0617;0.0533;348.0;1.59;-19.09;-30.32;313.95;-38.74;-3.78;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92812;2022-03-21 14:36:21:457
0.2019;5.9471;7.6774;0.3598;6.0141;7.7377;0.1291;0.2102;0.0906;-0.045;0.0629;-0.0115;348.0;1.44;-18.92;-30.6;329.13;-38.11;-2.72;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;92912;2022-03-21 14:36:21:557
0.233;5.9507;7.9298;0.3067;5.958;7.7833;-0.0899;-0.0824;-0.1602;-0.0837;0.0333;0.0893;348.0;1.67;-18.26;-31.22;324.27;-37.41;-2.26;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93014;2022-03-21 14:36:21:659
0.5216;6.1086;8.5908;0.313;5.889;7.8353;0.0477;0.0896;-0.0454;-0.0837;0.0333;0.0893;348.0;1.67;-18.26;-31.22;324.27;-37.41;-2.26;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93111;2022-03-21 14:36:21:756
0.3829;5.9121;7.858;0.2871;5.8439;7.87;0.0419;-0.0246;0.1234;-0.0034;0.129;0.0111;348.0;1.67;-18.26;-31.22;324.27;-37.41;-2.26;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93211;2022-03-21 14:36:21:856
0.3876;5.8941;8.0151;0.276;5.8153;7.8915;0.0894;-0.0162;-0.0774;-0.0534;0.0515;0.0385;348.0;2.01;-17.53;-31.5;325.22;-36.58;-2.09;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93313;2022-03-21 14:36:21:958
0.408;5.7757;8.222;0.276;5.8153;7.8915;0.0894;-0.0162;-0.0774;-0.0739;0.0076;0.0699;348.0;2.01;-17.53;-31.5;325.22;-36.58;-2.09;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93411;2022-03-21 14:36:22:056
0.4654;5.8319;7.8927;0.3357;5.7346;7.9481;0.0501;0.0375;0.0595;-0.0739;0.0076;0.0699;348.0;2.44;-16.87;-31.14;326.41;-36.37;-2.0;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93511;2022-03-21 14:36:22:156
0.3541;5.808;7.8748;0.3836;5.7628;7.9255;0.1139;-0.0091;-0.0987;0.0623;-0.0382;-0.0113;348.0;2.79;-17.03;-31.09;314.09;-35.99;-2.77;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93612;2022-03-21 14:36:22:257
0.4606;5.918;7.8963;0.4072;5.8116;7.8886;-0.1694;-0.1447;-0.1359;0.0402;-0.122;0.0223;348.0;2.79;-17.03;-31.09;314.09;-35.99;-2.77;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93712;2022-03-21 14:36:22:357
0.4259;5.9686;7.8939;0.5133;5.8488;7.8548;-0.0838;-0.0027;0.0123;-0.0999;-0.058;-0.0414;348.0;2.93;-17.03;-31.01;314.09;-35.99;-2.77;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93811;2022-03-21 14:36:22:456
0.4857;5.8881;8.1957;0.5114;5.781;7.905;-0.2371;-0.0128;0.214;-0.0999;-0.058;-0.0414;348.0;2.66;-17.46;-31.48;313.06;-36.61;-3.74;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;93911;2022-03-21 14:36:22:556
0.6377;5.9842;8.6088;0.4805;5.6719;7.9855;-0.0697;0.1839;0.2149;-0.1556;-0.0345;-0.0238;348.0;2.66;-17.46;-31.48;313.06;-36.61;-3.74;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94011;2022-03-21 14:36:22:656
0.4211;5.8869;8.1096;0.4805;5.6719;7.9855;-0.0697;0.1839;0.2149;-0.0224;0.0113;-0.0075;348.0;2.25;-17.23;-31.74;319.18;-35.34;-3.44;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94111;2022-03-21 14:36:22:756
0.469;5.814;8.4314;0.4173;5.6671;7.9925;0.0339;0.1264;-0.0557;0.0709;0.0337;-0.0072;348.0;2.25;-17.23;-31.74;319.18;-35.34;-3.44;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94211;2022-03-21 14:36:22:856
0.6173;5.7793;7.9753;0.4185;5.6651;7.9939;0.0124;-0.0652;0.1412;0.0709;0.0337;-0.0072;348.0;1.99;-16.65;-31.8;321.04;-35.3;-2.99;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94311;2022-03-21 14:36:22:956
0.2115;5.4132;7.9717;0.3908;5.5559;8.0715;-0.0696;-0.1126;-0.159;-0.2199;0.0046;-0.0457;348.0;1.99;-16.65;-31.8;321.04;-35.3;-2.99;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94412;2022-03-21 14:36:23:057
0.6341;5.2729;9.0036;0.408;5.2791;8.2544;-0.0589;0.0622;0.0546;-0.2449;-0.0261;-0.0162;372.0;1.99;-15.99;-32.18;323.94;-34.51;-2.77;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94511;2022-03-21 14:36:23:156
0.3051;4.9092;8.8253;0.4105;4.9567;8.4518;-0.0893;-0.0471;0.1328;-0.2449;-0.0261;-0.0162;372.0;1.99;-15.99;-32.18;323.94;-34.51;-2.77;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94611;2022-03-21 14:36:23:256
0.5779;4.7725;9.5746;0.387;4.4514;8.7296;0.027;0.3926;0.2182;-0.4517;0.0194;0.0421;372.0;1.93;-14.57;-32.83;315.55;-30.36;-2.78;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94712;2022-03-21 14:36:23:357
0.3817;4.3513;9.4059;0.3649;4.1974;8.8555;0.1709;0.3335;0.329;-0.1956;0.0362;0.0392;372.0;1.93;-14.57;-32.83;315.55;-30.36;-2.78;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94812;2022-03-21 14:36:23:457
0.1373;4.0053;9.0311;0.3649;4.1974;8.8555;0.1709;0.3335;0.329;0.0183;0.0812;-0.0087;397.0;1.56;-11.74;-33.94;317.12;-25.34;-2.36;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;94911;2022-03-21 14:36:23:556
0.3362;3.7181;9.9482;0.2766;4.1659;8.8735;0.0131;-0.0212;0.0014;-0.0073;-0.0933;0.0116;397.0;1.56;-11.74;-33.94;317.12;-25.34;-2.36;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95011;2022-03-21 14:36:23:656
0.2186;3.8474;9.5088;0.3099;4.1531;8.8784;0.0104;-0.3524;0.0982;-0.0073;-0.0933;0.0116;397.0;1.28;-9.08;-34.95;342.67;-25.14;-1.79;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95112;2022-03-21 14:36:23:757
0.2438;3.888;9.8285;0.3181;4.1081;8.899;-0.1483;-0.3224;0.1091;-0.0654;0.0939;0.0761;423.0;1.28;-9.08;-34.95;342.67;-25.14;-1.79;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95211;2022-03-21 14:36:23:856
0.0763;4.0579;8.5522;0.2596;4.0001;8.95;0.0473;-0.1948;0.5101;0.1016;0.1403;-0.0093;423.0;1.22;-7.95;-34.86;343.03;-24.77;-2.05;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95311;2022-03-21 14:36:23:956
0.4726;4.3394;9.1196;0.2404;4.1;8.9052;0.0803;0.0363;-0.1771;0.1176;0.1017;0.0234;423.0;1.22;-7.95;-34.86;343.03;-24.77;-2.05;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95411;2022-03-21 14:36:24:056
0.1971;4.2676;8.6674;0.1933;4.2656;8.8282;0.0321;0.0861;-0.394;0.1176;0.1017;0.0234;423.0;1.18;-8.25;-34.86;345.18;-24.71;-1.55;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95511;2022-03-21 14:36:24:156
0.0727;4.0304;8.2699;0.1393;4.4068;8.7597;-0.0207;-0.3062;-0.0909;0.1474;0.0049;-0.0455;423.0;1.18;-8.25;-34.86;345.18;-24.71;-1.55;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95611;2022-03-21 14:36:24:256
0.0954;4.4255;7.9932;0.1393;4.4068;8.7597;-0.0207;-0.3062;-0.0909;0.1782;0.0687;0.0593;423.0;1.59;-8.79;-34.5;340.62;-26.7;-0.91;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95711;2022-03-21 14:36:24:356
0.044;4.6756;7.9059;0.0648;4.6309;8.6442;-0.057;-0.2511;-0.7245;0.0707;0.0958;-0.0382;423.0;1.59;-8.79;-34.5;340.62;-26.7;-0.91;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95811;2022-03-21 14:36:24:456
-0.0709;4.7163;8.4123;-0.0211;4.7624;8.5726;0.0232;-0.0686;-0.7381;0.0707;0.0958;-0.0382;423.0;2.25;-10.01;-34.56;343.64;-28.18;-0.43;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;95911;2022-03-21 14:36:24:556
0.0176;4.7988;8.9641;-0.0348;4.7406;8.5846;-0.1339;-0.1644;-0.2559;-0.0647;-0.0475;0.0;423.0;2.25;-10.01;-34.56;343.64;-28.18;-0.43;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96011;2022-03-21 14:36:24:656
-0.1642;4.6648;8.6865;0.0081;4.6942;8.6102;-0.0803;0.1292;0.1621;0.027;-0.0305;0.0044;423.0;2.49;-11.29;-34.48;344.71;-28.91;0.23;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96111;2022-03-21 14:36:24:756
-0.2623;4.7749;8.106;-0.0149;4.7193;8.5964;-0.044;0.0377;-0.2362;0.1107;0.0266;-0.0305;423.0;2.49;-11.29;-34.48;344.71;-28.91;0.23;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96211;2022-03-21 14:36:24:856
-0.0972;4.5535;7.6403;-0.1732;5.065;8.3956;0.0205;-0.539;-0.0846;0.1107;0.0266;-0.0305;423.0;2.63;-11.79;-34.74;335.08;-28.77;0.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96311;2022-03-21 14:36:24:956
-0.5964;4.6385;5.8053;-0.1732;5.065;8.3956;0.0205;-0.539;-0.0846;1.065;0.1118;-0.2234;423.0;2.63;-11.79;-34.74;335.08;-28.77;0.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96411;2022-03-21 14:36:25:056
-0.3224;5.9758;5.0198;-0.484;6.0209;7.7256;-0.1738;-1.2109;-1.8889;0.1121;-0.3564;-0.0991;423.0;3.17;-12.97;-34.09;340.41;-31.1;1.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96512;2022-03-21 14:36:25:157
0.111;6.2474;6.5366;-0.2535;6.2821;7.5261;-0.0875;-0.2028;-1.7685;-0.0405;-0.3502;-0.0527;423.0;3.17;-12.97;-34.09;340.41;-31.1;1.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96611;2022-03-21 14:36:25:256
0.1433;7.1692;7.5936;0.0606;6.2814;7.5307;-0.1147;0.453;0.7435;-0.0405;-0.3502;-0.0527;394.0;3.68;-15.79;-32.7;342.08;-39.84;1.93;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96714;2022-03-21 14:36:25:359
-0.35;6.798;8.8935;0.1288;6.3834;7.4435;0.3757;1.1053;1.4427;0.3882;-0.1698;-0.1843;394.0;3.68;-15.79;-32.7;342.08;-39.84;1.93;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96811;2022-03-21 14:36:25:456
0.0404;6.7466;8.3225;0.2591;6.7928;7.0683;-0.2423;0.4514;0.7139;0.0362;-0.1223;0.1663;394.0;3.26;-19.2;-31.54;330.84;-40.61;-0.99;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;96912;2022-03-21 14:36:25:557
0.5599;7.054;7.8042;0.4648;6.8282;7.0236;0.0422;0.5093;1.6385;0.0588;-0.0896;0.0166;394.0;3.26;-19.2;-31.54;330.84;-40.61;-0.99;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97011;2022-03-21 14:36:25:656
0.3829;6.4675;7.354;0.5264;6.8825;6.9659;0.0629;0.1894;0.3445;0.0588;-0.0896;0.0166;394.0;2.06;-21.09;-30.13;324.99;-44.13;-3.79;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97111;2022-03-21 14:36:25:756
0.6353;7.0603;6.7843;0.5264;6.8825;6.9659;0.0629;0.1894;0.3445;0.0651;-0.1384;-0.1897;394.0;2.06;-21.09;-30.13;324.99;-44.13;-3.79;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97212;2022-03-21 14:36:25:857
0.5384;7.168;7.3181;0.5486;6.964;6.8827;-0.1625;-0.2935;0.0762;-0.0367;-0.2045;-0.0812;394.0;1.58;-21.75;-29.19;317.23;-44.57;-4.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97311;2022-03-21 14:36:25:956
0.6652;7.7533;7.2643;0.6381;6.9823;6.8564;0.0849;0.3453;0.388;0.2309;-0.2544;-0.1681;365.0;1.07;-21.92;-28.31;320.38;-45.4;-5.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97412;2022-03-21 14:36:26:057
0.7777;7.9938;7.092;0.6833;7.1706;6.6547;0.1859;0.6256;0.5635;0.2309;-0.2544;-0.1681;365.0;1.07;-21.92;-28.31;320.38;-45.4;-5.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97511;2022-03-21 14:36:26:156
0.542;7.2278;6.4026;0.8302;7.2512;6.5499;-0.0595;0.6963;0.3771;-0.067;-0.1967;0.0032;365.0;1.07;-21.92;-28.31;320.38;-45.4;-5.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97612;2022-03-21 14:36:26:257
0.8004;7.4073;7.2129;0.9288;7.2705;6.5152;-0.096;0.2158;0.0269;-0.1484;-0.0669;0.0394;391.0;0.66;-21.86;-27.71;321.31;-47.68;-7.22;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97711;2022-03-21 14:36:26:356
0.6987;7.2398;6.4062;0.9246;7.1914;6.603;-0.0624;0.0396;0.1535;-0.0122;-0.0115;-5.0E-4;391.0;0.66;-21.86;-27.71;321.31;-47.68;-7.22;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97812;2022-03-21 14:36:26:457
0.3733;6.993;7.1279;0.815;7.1641;6.6469;-0.0666;0.1818;0.1839;-0.0122;-0.0115;-5.0E-4;417.0;0.17;-21.69;-26.91;321.16;-47.16;-7.97;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;97911;2022-03-21 14:36:26:556
0.4965;7.0158;6.9592;0.815;7.1641;6.6469;-0.0666;0.1818;0.1839;-0.0751;0.1643;-0.0179;417.0;0.17;-21.69;-26.91;321.16;-47.16;-7.97;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98012;2022-03-21 14:36:26:657
0.9203;7.3857;6.5665;0.6219;7.0817;6.7552;-0.0903;-0.0554;0.2005;0.0428;0.0728;0.0509;417.0;0.02;-21.21;-26.53;327.9;-46.93;-6.99;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98112;2022-03-21 14:36:26:757
0.6808;7.2529;6.5605;0.6604;7.1233;6.7077;0.2759;0.2003;-0.2199;0.0087;0.0029;-0.0301;417.0;0.02;-21.21;-26.53;327.9;-46.93;-6.99;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98212;2022-03-21 14:36:26:857
0.6628;7.1967;6.7256;0.6642;7.1662;6.6615;0.0294;-0.1035;-0.1938;0.0087;0.0029;-0.0301;417.0;-0.13;-20.47;-26.08;333.23;-46.58;-5.62;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98312;2022-03-21 14:36:26:957
0.6688;7.3199;6.9796;0.6746;7.1141;6.716;0.0103;0.1203;0.2694;-0.064;0.0357;0.0275;417.0;-0.13;-20.47;-26.08;333.23;-46.58;-5.62;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98412;2022-03-21 14:36:27:057
0.6413;7.2757;6.6419;0.6799;7.1363;6.6919;0.0603;0.0465;-0.0393;0.0556;0.0292;0.0322;417.0;0.32;-20.27;-26.23;332.55;-46.51;-5.74;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98511;2022-03-21 14:36:27:156
0.7346;7.1273;6.4863;0.6983;7.192;6.6301;0.0475;-0.0857;-0.1855;0.0021;-0.0082;0.0221;417.0;0.32;-20.27;-26.23;332.55;-46.51;-5.74;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98611;2022-03-21 14:36:27:256
0.7238;7.2613;6.5569;0.6983;7.192;6.6301;0.0475;-0.0857;-0.1855;0.0021;-0.0082;0.0221;417.0;0.36;-19.87;-26.01;333.09;-47.17;-6.01;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98711;2022-03-21 14:36:27:356
0.7573;7.3511;6.9844;0.7161;7.2061;6.6128;0.0056;-0.007;-0.1294;-0.0673;-0.0411;0.0221;417.0;0.36;-19.87;-26.01;333.09;-47.17;-6.01;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98811;2022-03-21 14:36:27:456
0.6233;7.0687;6.6861;0.715;7.1651;6.6573;-0.0031;0.0491;0.2009;0.0092;-0.0315;0.0289;417.0;0.6;-20.03;-26.23;324.66;-47.29;-6.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;98911;2022-03-21 14:36:27:556
0.6556;7.0098;6.7508;0.7402;7.184;6.6342;0.1008;0.0085;-0.0218;0.0092;-0.0315;0.0289;417.0;0.6;-20.03;-26.23;324.66;-47.29;-6.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;99011;2022-03-21 14:36:27:656
0.6281;7.1824;6.862;0.7665;7.2261;6.5853;0.0613;0.0835;0.0964;0.0452;-0.0541;-0.0305;417.0;0.43;-20.21;-25.95;331.52;-47.1;-6.37;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;99112;2022-03-21 14:36:27:757
0.7274;7.2541;6.1116;0.7523;7.505;6.2673;0.0228;-0.3245;0.015;0.4592;-0.1771;-0.1516;466.0;0.43;-20.21;-25.95;331.52;-47.1;-6.37;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;99212;2022-03-21 14:36:27:857
0.9132;7.8993;6.8862;0.7971;7.5724;6.1802;0.227;0.6549;0.0787;-0.1109;-0.0617;-0.0571;466.0;0.43;-20.83;-25.01;331.46;-49.93;-6.84;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;99312;2022-03-21 14:36:27:957
