sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0072;0.201;9.8252;-0.0052;0.202;9.8046;0.0033;-1.0E-4;0.0011;5.0E-4;-2.0E-4;-5.0E-4;704.0;7.43;10.37;-45.64;327.49;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109036;2022-03-22 10:53:01:030
-0.0063;0.2052;9.8243;-0.0049;0.2024;9.8046;0.0011;0.0034;0.0042;0.0;5.0E-4;3.0E-4;704.0;7.43;10.37;-45.64;327.49;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109136;2022-03-22 10:53:01:130
-0.0069;0.2016;9.8225;-0.0053;0.2024;9.8046;2.0E-4;6.0E-4;2.0E-4;0.0;3.0E-4;-3.0E-4;704.0;7.67;10.16;-45.97;323.93;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109235;2022-03-22 10:53:01:229
-0.0069;0.2016;9.8225;-0.0056;0.2022;9.8046;0.0014;-0.0011;-0.0045;0.0;3.0E-4;-3.0E-4;704.0;7.67;10.16;-45.97;323.93;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109336;2022-03-22 10:53:01:330
-0.0048;0.2061;9.8216;-0.0057;0.2024;9.8046;0.001;0.0035;-0.0043;2.0E-4;-2.0E-4;2.0E-4;704.0;7.63;9.56;-45.79;323.93;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109435;2022-03-22 10:53:01:429
-0.0051;0.2004;9.8186;-0.0056;0.2016;9.8046;-3.0E-4;-0.0033;-0.0036;0.0;2.0E-4;2.0E-4;704.0;7.63;9.56;-45.79;323.93;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109535;2022-03-22 10:53:01:529
-0.0057;0.2064;9.8228;-0.005;0.2019;9.8046;4.0E-4;0.0023;0.0017;-3.0E-4;-3.0E-4;-2.0E-4;704.0;7.28;9.0;-45.82;324.96;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109635;2022-03-22 10:53:01:629
-0.0057;0.2064;9.8228;-0.005;0.2019;9.8046;4.0E-4;0.0023;0.0017;-3.0E-4;-3.0E-4;-2.0E-4;704.0;7.28;9.0;-45.82;324.96;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109735;2022-03-22 10:53:01:729
-0.0042;0.2082;9.8219;-0.0048;0.202;9.8046;1.0E-4;-0.0014;0.0019;-5.0E-4;-5.0E-4;0.0;704.0;6.79;8.94;-45.52;324.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109836;2022-03-22 10:53:01:830
-0.0084;0.2037;9.8231;-0.0044;0.2025;9.8046;-0.0019;2.0E-4;-0.0026;2.0E-4;-5.0E-4;2.0E-4;704.0;6.79;8.94;-45.52;324.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1109935;2022-03-22 10:53:01:929
-0.0048;0.2025;9.8178;-0.0053;0.2021;9.8046;-0.0054;-0.0026;-0.0032;2.0E-4;-5.0E-4;2.0E-4;704.0;6.32;9.06;-45.54;329.0;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110036;2022-03-22 10:53:02:030
-0.0048;0.2025;9.8178;-0.0054;0.2024;9.8046;-0.0012;7.0E-4;-0.0042;2.0E-4;3.0E-4;2.0E-4;704.0;6.32;9.06;-45.54;329.0;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110135;2022-03-22 10:53:02:129
-0.0057;0.1983;9.821;-0.0052;0.2024;9.8046;9.0E-4;-0.0017;3.0E-4;6.0E-4;2.0E-4;0.0;704.0;6.02;9.04;-45.21;328.96;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110236;2022-03-22 10:53:02:230
-0.0048;0.2028;9.8219;-0.0048;0.2026;9.8046;9.0E-4;1.0E-4;2.0E-4;2.0E-4;-3.0E-4;-5.0E-4;704.0;6.02;9.04;-45.21;328.96;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110335;2022-03-22 10:53:02:329
-0.0075;0.2037;9.8246;-0.0048;0.2026;9.8046;9.0E-4;1.0E-4;2.0E-4;-5.0E-4;-2.0E-4;-6.0E-4;704.0;5.81;8.96;-45.0;328.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110435;2022-03-22 10:53:02:429
-0.0075;0.2037;9.8246;-0.0053;0.2025;9.8046;-0.0014;6.0E-4;0.0052;-5.0E-4;-2.0E-4;-6.0E-4;704.0;5.81;8.96;-45.0;328.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110536;2022-03-22 10:53:02:530
-0.0069;0.2064;9.8228;-0.0052;0.2014;9.8046;-7.0E-4;-0.0047;-0.0026;2.0E-4;-2.0E-4;0.0;704.0;5.94;8.76;-44.76;328.94;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110635;2022-03-22 10:53:02:629
-0.006;0.2007;9.8237;-0.0048;0.2013;9.8046;-6.0E-4;-0.0046;-0.0037;-3.0E-4;-2.0E-4;-5.0E-4;704.0;5.94;8.76;-44.76;328.94;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110735;2022-03-22 10:53:02:729
-0.0057;0.2007;9.8252;-0.0048;0.2004;9.8046;-0.0014;-0.0049;-0.0017;0.0;-6.0E-4;2.0E-4;704.0;6.11;8.85;-45.09;328.92;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110836;2022-03-22 10:53:02:830
-0.0057;0.2007;9.8252;-0.0044;0.2004;9.8046;6.0E-4;7.0E-4;0.0038;0.0;-6.0E-4;2.0E-4;704.0;6.11;8.85;-45.09;328.92;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1110935;2022-03-22 10:53:02:929
-0.0054;0.2004;9.8225;-0.0045;0.2007;9.8046;-0.0025;0.0012;-0.0012;-2.0E-4;-3.0E-4;-5.0E-4;704.0;6.24;8.76;-44.91;328.91;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111035;2022-03-22 10:53:03:029
-0.009;0.2049;9.8231;-0.0059;0.2013;9.8046;-0.0036;0.0022;7.0E-4;8.0E-4;0.0015;5.0E-4;704.0;6.24;8.76;-44.91;328.91;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111136;2022-03-22 10:53:03:130
-0.0069;0.2046;9.8166;-0.0059;0.2013;9.8046;-0.0036;0.0022;7.0E-4;8.0E-4;0.0015;5.0E-4;704.0;6.3;8.63;-44.94;328.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111236;2022-03-22 10:53:03:230
-0.0069;0.2046;9.8166;-0.0073;0.203;9.8045;-0.0025;0.0021;-0.0064;9.0E-4;0.0018;5.0E-4;704.0;6.3;8.63;-44.94;328.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111336;2022-03-22 10:53:03:330
-0.0036;0.2031;9.8231;-0.01;0.2049;9.8045;0.0018;-0.001;0.0026;0.0037;0.0063;0.0018;704.0;6.28;8.93;-44.89;329.07;-1.2;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111436;2022-03-22 10:53:03:430
-0.0051;0.2001;9.8192;-0.0152;0.2078;9.8044;0.0085;-0.0083;0.0039;0.0037;0.0053;0.0014;704.0;6.28;8.93;-44.89;329.07;-1.2;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111537;2022-03-22 10:53:03:531
-0.006;0.2025;9.824;-0.0168;0.2092;9.8044;0.0142;-0.0081;-0.0021;0.0037;0.0053;0.0014;704.0;6.47;8.85;-45.51;329.32;-1.22;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111635;2022-03-22 10:53:03:629
-0.006;0.2025;9.824;-0.0136;0.2078;9.8044;0.013;-0.0055;0.0035;0.0;-5.0E-4;2.0E-4;704.0;6.47;8.85;-45.51;329.32;-1.22;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111735;2022-03-22 10:53:03:729
-0.0057;0.2037;9.8219;-0.0122;0.2065;9.8045;0.0043;-0.0037;-0.0033;0.0;-3.0E-4;0.0;704.0;6.39;8.93;-45.3;329.18;-1.21;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111836;2022-03-22 10:53:03:830
-0.0078;0.2034;9.824;-0.0122;0.2065;9.8045;0.0043;-0.0037;-0.0033;-3.0E-4;-3.0E-4;-2.0E-4;704.0;6.39;8.93;-45.3;329.18;-1.21;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1111935;2022-03-22 10:53:03:929
-0.0093;0.2016;9.8216;-0.0104;0.2057;9.8045;0.0022;-0.0025;9.0E-4;-5.0E-4;-2.0E-4;2.0E-4;704.0;6.09;8.93;-44.81;329.09;-1.2;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112035;2022-03-22 10:53:04:029
-0.0093;0.2016;9.8216;-0.0087;0.2046;9.8045;0.0025;-0.0043;-8.0E-4;-5.0E-4;-2.0E-4;2.0E-4;704.0;6.09;8.93;-44.81;329.09;-1.2;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112136;2022-03-22 10:53:04:130
-0.0063;0.2037;9.8231;-0.0082;0.2037;9.8045;0.0043;-0.007;-0.0017;2.0E-4;2.0E-4;-3.0E-4;704.0;5.93;9.04;-44.55;329.02;-1.19;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112235;2022-03-22 10:53:04:229
-0.0081;0.2016;9.8216;-0.0076;0.203;9.8045;0.001;-0.0047;0.0034;2.0E-4;2.0E-4;2.0E-4;704.0;5.93;9.04;-44.55;329.02;-1.19;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112335;2022-03-22 10:53:04:329
-0.006;0.2016;9.8243;-0.0074;0.2025;9.8046;3.0E-4;-0.0026;-2.0E-4;2.0E-4;3.0E-4;-2.0E-4;704.0;6.11;8.96;-44.38;328.94;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112435;2022-03-22 10:53:04:429
-0.006;0.2016;9.8243;-0.0071;0.2022;9.8046;5.0E-4;-0.0031;-0.0028;2.0E-4;3.0E-4;-2.0E-4;704.0;6.11;8.96;-44.38;328.94;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112536;2022-03-22 10:53:04:530
-0.0027;0.1992;9.821;-0.0063;0.2022;9.8046;9.0E-4;-0.0019;0.002;-2.0E-4;0.0;-3.0E-4;704.0;6.32;8.94;-44.62;328.99;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112636;2022-03-22 10:53:04:630
-0.0048;0.2004;9.8213;-0.0063;0.2022;9.8046;9.0E-4;-0.0019;0.002;-6.0E-4;-6.0E-4;2.0E-4;704.0;6.32;8.94;-44.62;328.99;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112737;2022-03-22 10:53:04:731
-0.0063;0.2076;9.8285;-0.005;0.2018;9.8046;-5.0E-4;-0.0019;-0.0018;0.0;0.0;0.0;704.0;5.96;8.79;-44.55;328.94;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112835;2022-03-22 10:53:04:829
-0.0063;0.2076;9.8285;-0.0051;0.2024;9.8046;-0.0032;0.0067;0.0043;0.0;0.0;0.0;704.0;5.96;8.79;-44.55;328.94;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1112936;2022-03-22 10:53:04:930
-0.0045;0.2013;9.8276;-0.0047;0.2019;9.8046;0.0017;-0.004;0.0049;-2.0E-4;-2.0E-4;2.0E-4;704.0;6.19;8.4;-44.72;326.18;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113035;2022-03-22 10:53:05:029
-0.0018;0.1995;9.8192;-0.0043;0.2019;9.8046;8.0E-4;-0.0012;-0.0043;2.0E-4;2.0E-4;2.0E-4;704.0;6.19;8.4;-44.72;326.18;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113136;2022-03-22 10:53:05:130
-0.0057;0.1983;9.821;-0.0041;0.2024;9.8046;0.0014;0.0011;4.0E-4;8.0E-4;0.0;2.0E-4;704.0;6.81;8.63;-44.74;324.88;-1.18;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113236;2022-03-22 10:53:05:230
-0.0057;0.1983;9.821;-0.004;0.2023;9.8046;0.0014;-8.0E-4;0.0013;8.0E-4;0.0;2.0E-4;704.0;6.81;8.63;-44.74;324.88;-1.18;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113336;2022-03-22 10:53:05:330
-0.0039;0.2046;9.8222;-0.004;0.203;9.8045;-3.0E-4;1.0E-4;0.0027;6.0E-4;0.0;-3.0E-4;704.0;6.9;8.53;-45.26;324.88;-1.18;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113435;2022-03-22 10:53:05:429
-0.0069;0.1992;9.8234;-0.004;0.203;9.8045;-3.0E-4;1.0E-4;0.0027;5.0E-4;2.0E-4;-5.0E-4;704.0;6.49;8.57;-45.36;324.88;-1.18;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113536;2022-03-22 10:53:05:530
-0.0081;0.2091;9.8276;-0.0044;0.2028;9.8046;-0.0027;-0.005;-0.0017;-2.0E-4;0.0;-8.0E-4;704.0;6.49;8.57;-45.36;324.88;-1.18;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113636;2022-03-22 10:53:05:630
-0.0081;0.2091;9.8276;-0.0051;0.2038;9.8045;-0.0032;0.0057;0.0031;-2.0E-4;0.0;-8.0E-4;704.0;6.36;8.61;-45.37;328.94;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113735;2022-03-22 10:53:05:729
-0.0057;0.2022;9.8348;-0.0052;0.2026;9.8046;1.0E-4;-0.0063;0.0038;-3.0E-4;-3.0E-4;0.0;704.0;6.24;8.81;-45.36;328.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113835;2022-03-22 10:53:05:829
-0.0084;0.2082;9.8261;-0.0058;0.2026;9.8046;-0.0029;0.0028;-0.001;-6.0E-4;-2.0E-4;2.0E-4;704.0;6.24;8.81;-45.36;328.95;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1113935;2022-03-22 10:53:05:929
-0.0075;0.2007;9.8285;-0.0064;0.2019;9.8046;-0.003;0.0011;0.0032;-6.0E-4;-2.0E-4;-2.0E-4;704.0;6.32;8.93;-44.94;328.96;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114036;2022-03-22 10:53:06:030
-0.0075;0.2007;9.8285;-0.0065;0.2011;9.8046;-9.0E-4;4.0E-4;-7.0E-4;-6.0E-4;-2.0E-4;-2.0E-4;704.0;6.32;8.93;-44.94;328.96;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114138;2022-03-22 10:53:06:132
-0.0105;0.2073;9.8336;-0.0075;0.2024;9.8046;-0.002;-2.0E-4;6.0E-4;9.0E-4;8.0E-4;0.0;704.0;6.38;9.15;-45.28;328.96;-1.17;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114238;2022-03-22 10:53:06:232
-0.0063;0.2013;9.8267;-0.0075;0.2024;9.8046;-0.002;-2.0E-4;6.0E-4;3.0E-4;-3.0E-4;-2.0E-4;704.0;6.38;9.15;-45.28;328.96;-1.17;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114335;2022-03-22 10:53:06:329
-0.003;0.2004;9.8267;-0.0069;0.2025;9.8046;0.0023;-0.0042;-0.001;-6.0E-4;-6.0E-4;0.0;704.0;6.08;9.24;-45.28;328.99;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114435;2022-03-22 10:53:06:429
-0.003;0.2004;9.8267;-0.0064;0.2024;9.8046;0.0033;-0.0018;-1.0E-4;-6.0E-4;-6.0E-4;0.0;704.0;6.08;9.24;-45.28;328.99;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114535;2022-03-22 10:53:06:529
-0.0042;0.2004;9.8231;-0.0056;0.2018;9.8046;0.0021;-0.002;-0.0044;2.0E-4;-6.0E-4;-5.0E-4;704.0;6.04;9.34;-45.56;329.01;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114636;2022-03-22 10:53:06:630
-0.0036;0.2019;9.8288;-0.0053;0.201;9.8046;0.001;-0.0032;-4.0E-4;0.0031;0.0046;0.0011;704.0;6.04;9.34;-45.56;329.01;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114735;2022-03-22 10:53:06:729
-0.0075;0.2067;9.8273;-0.0077;0.2032;9.8045;0.001;-2.0E-4;-0.0032;-5.0E-4;-2.0E-4;3.0E-4;704.0;6.28;9.21;-45.13;328.94;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114836;2022-03-22 10:53:06:830
-0.0075;0.2067;9.8273;-0.0076;0.2029;9.8045;-0.001;-7.0E-4;-0.0017;-5.0E-4;-2.0E-4;3.0E-4;704.0;6.28;9.21;-45.13;328.94;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1114935;2022-03-22 10:53:06:929
-0.0087;0.2049;9.8252;-0.0076;0.2029;9.8045;-0.001;-7.0E-4;-0.0017;0.0;2.0E-4;-5.0E-4;704.0;6.23;9.19;-45.19;329.0;-1.19;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115036;2022-03-22 10:53:07:030
-0.0066;0.2004;9.8198;-0.0078;0.2028;9.8046;-0.0028;-0.0037;-0.0038;6.0E-4;-5.0E-4;2.0E-4;704.0;6.23;9.19;-45.19;329.0;-1.19;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115136;2022-03-22 10:53:07:130
-0.0045;0.2016;9.8207;-0.0075;0.2032;9.8045;-0.0023;-0.0013;-0.0039;-3.0E-4;-3.0E-4;2.0E-4;704.0;6.21;8.89;-45.24;329.01;-1.19;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115236;2022-03-22 10:53:07:230
-0.0045;0.2016;9.8207;-0.0065;0.2029;9.8045;0.0031;-0.0014;-0.0053;-3.0E-4;-3.0E-4;2.0E-4;704.0;6.21;8.89;-45.24;329.01;-1.19;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115335;2022-03-22 10:53:07:329
-0.0036;0.1998;9.8198;-0.006;0.2023;9.8046;-6.0E-4;-0.0032;-0.0032;5.0E-4;-3.0E-4;-6.0E-4;704.0;5.87;8.72;-45.06;328.97;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115436;2022-03-22 10:53:07:430
-0.0018;0.2049;9.8222;-0.0053;0.2029;9.8046;0.0038;0.0034;-0.0017;6.0E-4;0.0;0.0;704.0;5.87;8.72;-45.06;328.97;-1.18;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115535;2022-03-22 10:53:07:529
-0.0066;0.201;9.824;-0.005;0.2032;9.8045;-4.0E-4;-0.0029;-0.0011;-2.0E-4;-5.0E-4;-6.0E-4;704.0;5.93;8.72;-45.21;328.96;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115635;2022-03-22 10:53:07:629
-0.0066;0.201;9.824;-0.0045;0.2035;9.8045;0.0022;-0.002;-0.0044;-2.0E-4;-5.0E-4;-6.0E-4;704.0;5.93;8.72;-45.21;328.96;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115735;2022-03-22 10:53:07:729
-0.0063;0.2019;9.8243;-0.0045;0.2035;9.8045;0.0022;-0.002;-0.0044;-3.0E-4;-6.0E-4;-3.0E-4;704.0;6.02;8.68;-45.37;328.95;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115835;2022-03-22 10:53:07:829
-0.0063;0.2037;9.827;-0.0049;0.203;9.8045;-0.0081;-0.0011;-0.0015;0.0;-5.0E-4;2.0E-4;704.0;6.02;8.68;-45.37;328.95;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1115936;2022-03-22 10:53:07:930
-0.003;0.2019;9.8279;-0.0047;0.2017;9.8046;0.002;-0.0101;-0.011;0.0;-5.0E-4;2.0E-4;704.0;6.64;8.68;-45.28;324.88;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116035;2022-03-22 10:53:08:029
-0.003;0.2019;9.8279;-0.005;0.2028;9.8046;0.0016;-0.0073;0.0;-8.0E-4;-5.0E-4;2.0E-4;704.0;6.64;8.68;-45.28;324.88;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116135;2022-03-22 10:53:08:129
-0.0042;0.2082;9.8282;-0.0048;0.204;9.8045;1.0E-4;0.007;0.0043;2.0E-4;0.0;-5.0E-4;704.0;7.09;9.09;-44.89;324.91;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116235;2022-03-22 10:53:08:229
-0.0054;0.1986;9.8192;-0.0051;0.2034;9.8045;-0.002;-0.0063;-0.0076;6.0E-4;-3.0E-4;-3.0E-4;704.0;7.09;9.09;-44.89;324.91;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116335;2022-03-22 10:53:08:329
-0.0069;0.2046;9.8216;-0.0049;0.2037;9.8045;3.0E-4;-0.0038;-0.0049;-2.0E-4;-3.0E-4;0.0;704.0;7.39;9.45;-44.85;324.91;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116435;2022-03-22 10:53:08:429
-0.0069;0.2046;9.8216;-0.0049;0.2033;9.8045;-0.0014;0.001;0.0056;-2.0E-4;-3.0E-4;0.0;704.0;7.39;9.45;-44.85;324.91;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116536;2022-03-22 10:53:08:530
-0.0039;0.1956;9.8136;-0.0049;0.2033;9.8045;-0.0014;0.001;0.0056;2.0E-4;2.0E-4;2.0E-4;704.0;7.18;9.43;-45.09;324.91;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116635;2022-03-22 10:53:08:629
-0.0066;0.1926;9.8082;-0.005;0.203;9.8045;-0.0013;0.0049;-1.0E-4;-3.0E-4;-5.0E-4;0.0;704.0;7.18;9.43;-45.09;324.91;-1.19;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116736;2022-03-22 10:53:08:730
-0.0057;0.2007;9.821;-0.0049;0.2015;9.8046;-0.0033;-0.0019;-0.0026;-2.0E-4;0.0;2.0E-4;704.0;7.13;9.19;-45.56;324.94;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116836;2022-03-22 10:53:08:830
-0.0057;0.2007;9.821;-0.0048;0.2019;9.8046;-0.001;-0.0064;-0.003;-2.0E-4;0.0;2.0E-4;704.0;7.13;9.19;-45.56;324.94;-1.18;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1116935;2022-03-22 10:53:08:929
-0.0054;0.2028;9.8192;-0.0049;0.201;9.8046;-0.0014;0.0081;-0.0026;3.0E-4;0.0;-6.0E-4;704.0;7.13;9.34;-45.75;324.94;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117035;2022-03-22 10:53:09:029
-0.0027;0.207;9.8291;-0.0056;0.2007;9.8046;0.0033;-0.0247;-0.0156;2.0E-4;0.0;2.0E-4;704.0;7.13;9.34;-45.75;324.94;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117135;2022-03-22 10:53:09:129
-0.0012;0.1941;9.8216;-0.0052;0.2009;9.8046;0.0025;0.0066;0.008;2.0E-4;0.0;2.0E-4;704.0;7.2;9.38;-45.69;324.95;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117236;2022-03-22 10:53:09:230
-0.0012;0.1941;9.8216;-0.0052;0.2009;9.8046;0.0025;0.0066;0.008;0.0;-5.0E-4;-3.0E-4;704.0;7.2;9.38;-45.69;324.95;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117335;2022-03-22 10:53:09:329
-0.0078;0.2043;9.8264;-0.0047;0.2008;9.8046;-3.0E-4;-0.0037;0.0036;-3.0E-4;0.0;-2.0E-4;704.0;7.29;9.02;-45.73;324.93;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117436;2022-03-22 10:53:09:430
-0.0033;0.204;9.8336;-0.0047;0.2003;9.8046;1.0E-4;-0.0032;-0.011;-0.0015;2.0E-4;3.0E-4;704.0;7.29;9.02;-45.73;324.93;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117535;2022-03-22 10:53:09:529
-0.0075;0.2046;9.824;-0.0048;0.1999;9.8046;0.0026;-0.0132;-0.015;-0.0015;2.0E-4;3.0E-4;704.0;7.37;8.81;-45.9;324.92;-1.17;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1117636;2022-03-22 10:53:09:630
